role_id	gateway_id	char_level	pet_sheet	pet_sheet_name	pet_level	pet_savvy	pet_grow	pet_skill_num	pet_equip_level_plus
9822180	146086	111	040005048.pet	变异-巧虎	110	0	15700	4	6
9822181	146086	111	040005011.pet	新手-灵貂小宝	52	0	16200	3	6
9822181	146086	111	040005048.pet	变异-巧虎	111	0	16900	4	6
9822181	146086	111	040003015.pet	变异-灵貂小宝·�	1	0	16300	4	6
9822181	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	13200	4	6
9822181	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	14900	4	6
9822182	146086	111	040005011.pet	新手-灵貂小宝	52	0	15600	3	6
9822182	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	14100	4	6
9822182	146086	111	040005048.pet	变异-巧虎	111	0	16800	4	6
9822182	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	15100	4	6
9822182	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	15500	4	6
9822183	146086	111	040005011.pet	新手-灵貂小宝	51	0	15600	3	6
9822183	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	15200	4	6
9822183	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	14800	4	6
9822183	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	15500	4	6
9822183	146086	111	040005048.pet	变异-巧虎	111	0	15300	4	6
9822184	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	15200	4	6
9822184	146086	111	040005011.pet	新手-灵貂小宝	51	0	14500	3	6
9822184	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	17700	4	6
9822184	146086	111	040005048.pet	变异-巧虎	111	0	16100	5	6
9822184	146086	111	040003015.pet	变异-灵貂小宝·�	1	0	16300	4	6
9822185	146086	111	040005011.pet	新手-灵貂小宝	51	0	15200	3	6
9822185	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	15600	4	6
9822185	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	15400	4	6
9822185	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	14800	4	6
9822185	146086	111	040005048.pet	变异-巧虎	111	0	16800	5	6
9822186	146086	111	040005011.pet	新手-灵貂小宝	51	0	14300	3	6
9822186	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	15600	4	6
9822186	146086	111	040005048.pet	变异-巧虎	111	0	16400	4	6
9822186	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	15400	4	6
9822186	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	14800	4	6
9822265	146086	132	040003032.pet	变异-大尾	1	0	26900	10	6
9822265	146086	132	040003035.pet	神兽-玲珑	77	6000	22100	10	6
9822265	146086	132	040003035.pet	神兽-玲珑	132	70000	25200	14	42
9822265	146086	132	040003029.pet	神兽-朱雀	132	40000	21000	8	31
9822304	146086	128	040003041.pet	神兽-云中雷	125	40000	21800	10	8
9822304	146086	128	040003014.pet	神兽-熊元帅	128	67000	24100	8	36
9822679	146086	126	040003025.pet	变异-追夜犬	124	20000	22800	5	21
9822679	146086	126	040003041.pet	神兽-云中雷	103	0	21400	13	9
9822679	146086	126	040002021.pet	宝宝-夺命魔蝎	1	0	23300	4	6
9822679	146086	126	040003041.pet	神兽-云中雷	125	31000	22600	14	26
9822764	146086	112	040003015.pet	变异-灵貂小宝·�	1	0	17100	5	6
9822764	146086	112	040002015.pet	宝宝-灵貂小宝·�	1	0	16400	4	6
9822764	146086	112	040002015.pet	宝宝-灵貂小宝·�	1	0	15200	4	6
9822764	146086	112	040002015.pet	宝宝-灵貂小宝·�	1	0	15100	4	6
9822764	146086	112	040005048.pet	变异-巧虎	111	0	17200	4	6
9822765	146086	112	040002015.pet	宝宝-灵貂小宝·�	1	0	15300	4	6
9822765	146086	112	040005011.pet	新手-灵貂小宝	49	0	16200	3	6
9822765	146086	112	040002015.pet	宝宝-灵貂小宝·�	1	0	17500	4	6
9822765	146086	112	040005048.pet	变异-巧虎	111	0	16800	4	6
9822766	146086	112	040005011.pet	新手-灵貂小宝	49	0	16200	3	6
9822766	146086	112	040005048.pet	变异-巧虎	111	0	16800	4	6
9822767	146086	112	040005011.pet	新手-灵貂小宝	48	0	15300	3	6
9822767	146086	112	040002015.pet	宝宝-灵貂小宝·�	1	0	13200	3	6
9822767	146086	112	040002015.pet	宝宝-灵貂小宝·�	1	0	14800	4	6
9822767	146086	112	040005048.pet	变异-巧虎	111	0	16300	5	6
9822772	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	15100	4	6
9822772	146086	111	040005011.pet	新手-灵貂小宝	48	0	14300	3	6
9822772	146086	111	040005048.pet	变异-巧虎	110	0	18400	5	6
9822772	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	14100	4	6
9822772	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	15400	4	6
9822773	146086	111	040005011.pet	新手-灵貂小宝	48	0	13800	3	6
9822773	146086	111	040005048.pet	变异-巧虎	111	0	16300	5	6
9822774	146086	111	040005011.pet	新手-灵貂小宝	49	0	17400	3	6
9822774	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	15200	4	6
9822774	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	15300	4	6
9822774	146086	111	040002018.pet	宝宝-灵貂小宝·�	1	0	18600	5	6
9822774	146086	111	040005048.pet	变异-巧虎	110	0	16700	5	6
9822775	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	13300	4	6
9822775	146086	111	040005011.pet	新手-灵貂小宝	49	0	16100	3	6
9822775	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	15300	4	6
9822775	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	14400	4	6
9822775	146086	111	040005048.pet	变异-巧虎	110	0	16700	4	6
9822776	146086	112	040005011.pet	新手-灵貂小宝	48	0	14200	3	6
9822776	146086	112	040005048.pet	变异-巧虎	110	0	17100	5	6
9822776	146086	112	040002015.pet	宝宝-灵貂小宝·�	1	0	13800	4	6
9822776	146086	112	040002015.pet	宝宝-灵貂小宝·�	1	0	15300	4	6
9822776	146086	112	040003015.pet	变异-灵貂小宝·�	1	0	16700	5	6
9822777	146086	111	040005011.pet	新手-灵貂小宝	48	0	17300	3	6
9822777	146086	111	040005048.pet	变异-巧虎	110	0	16600	4	6
9822778	146086	111	040005011.pet	新手-灵貂小宝	49	0	15100	3	6
9822778	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	14500	4	6
9822778	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	15100	4	6
9822778	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	15600	4	6
9822778	146086	111	040005048.pet	变异-巧虎	110	0	16100	5	6
9822779	146086	111	040005011.pet	新手-灵貂小宝	49	0	17900	3	6
9822779	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	15100	4	6
9822779	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	14000	4	6
9822779	146086	111	040002015.pet	宝宝-灵貂小宝·�	1	0	15700	4	6
9822779	146086	111	040005048.pet	变异-巧虎	110	0	16900	5	6
9822907	146086	84	040005011.pet	新手-灵貂小宝	48	0	16500	3	6
9822907	146086	84	040005048.pet	变异-巧虎	1	0	16200	4	6
9823816	146086	128	040003026.pet	变异-黑熊	107	0	22800	6	6
9823816	146086	128	040002018.pet	宝宝-灵貂小宝·�	1	0	18900	5	6
9823816	146086	128	040003018.pet	变异-灵貂小宝·�	125	1000	25200	6	6
9823816	146086	128	040003018.pet	变异-灵貂小宝·�	127	10000	27700	8	44
9823828	153087	120	040002018.pet	宝宝-灵貂小宝·�	94	0	21000	5	6
9823828	153087	120	040002018.pet	宝宝-灵貂小宝·�	1	0	20700	4	6
9823828	153087	120	040002018.pet	宝宝-灵貂小宝·�	100	0	24800	4	26
9823993	153087	80	040005011.pet	新手-灵貂小宝	5	0	15600	3	6
9823993	153087	80	040005048.pet	变异-巧虎	56	1000	16800	8	6
9823993	153087	80	040002019.pet	变异-神机巧偶	1	0	15200	1	6
9823993	153087	80	040001020.pet	成年-浣熊	1	0	10500	3	6
9824467	146086	126	040003027.pet	神兽-屠媚	126	32000	21700	14	24
9824467	146086	126	040003012.pet	变异-青鸟	119	22000	20900	5	20
9824772	153087	109	040002018.pet	宝宝-灵貂小宝·�	77	0	17800	10	6
9824772	153087	109	040003018.pet	变异-灵貂小宝·�	82	6000	21800	8	6
9825443	153087	121	040003018.pet	变异-灵貂小宝·�	79	20000	21400	5	19
9825443	153087	121	040003018.pet	变异-灵貂小宝·�	103	0	22300	10	18
9825443	153087	121	040003018.pet	变异-灵貂小宝·�	118	33000	28000	10	28
9825508	153087	125	040002060.pet	变异-闪电虎	1	0	14800	3	6
9825508	153087	125	040002018.pet	宝宝-灵貂小宝·�	124	31000	20500	12	18
9825508	153087	125	040002018.pet	宝宝-灵貂小宝·�	113	10000	20900	5	17
9825639	153087	122	040005027.pet	神兽-屠媚	91	10000	18200	15	14
9825639	153087	122	040002018.pet	宝宝-灵貂小宝·�	1	0	21100	4	6
9825639	153087	122	040002060.pet	变异-闪电虎	1	0	15200	3	6
9825639	153087	122	040003018.pet	变异-灵貂小宝·�	107	4000	22400	8	6
9825639	153087	122	040002018.pet	宝宝-灵貂小宝·�	121	29000	20800	12	21
9825641	153087	121	040002060.pet	变异-闪电虎	1	0	14700	3	6
9825641	153087	121	040003018.pet	变异-灵貂小宝·�	89	0	22800	6	6
9825641	153087	121	040002018.pet	宝宝-灵貂小宝·�	120	36000	21000	4	24
9825641	153087	121	040002018.pet	宝宝-灵貂小宝·�	100	4000	18800	7	6
9825641	153087	121	040002018.pet	宝宝-灵貂小宝·�	76	0	17800	7	6
9825901	153087	125	040003018.pet	变异-灵貂小宝·�	124	34000	19500	6	30
9825901	153087	125	040005027.pet	神兽-屠媚	121	35000	22800	11	28
9825901	153087	125	040003018.pet	变异-灵貂小宝·�	122	10000	22100	5	18
9825901	153087	125	040003018.pet	变异-灵貂小宝·�	1	0	18700	5	6
9825944	146086	105	040002060.pet	变异-闪电虎	1	0	13700	3	6
9825944	146086	105	040005011.pet	新手-灵貂小宝	21	0	15300	3	6
9825944	146086	105	040005048.pet	变异-巧虎	58	0	18700	4	6
9826400	146086	132	040003063.pet	变异-雪狐	1	6000	23000	10	6
9826400	146086	132	040005027.pet	神兽-屠媚	132	35000	28600	10	34
9826400	146086	132	040003027.pet	神兽-屠媚	132	48000	27600	10	36
9826400	146086	132	040003012.pet	变异-青鸟	130	25000	25200	5	12
9826406	146086	132	040005027.pet	神兽-屠媚	92	0	22000	10	6
9826406	146086	132	040003025.pet	变异-追夜犬	130	21000	27500	12	24
9826406	146086	132	040003004.pet	神兽-魁麟	132	46000	30000	16	37
9826406	146086	132	040005027.pet	神兽-屠媚	132	40000	28600	8	30
9826892	153087	123	040003018.pet	变异-灵貂小宝·�	1	0	26900	6	6
9826892	153087	123	040003018.pet	变异-灵貂小宝·�	123	32000	21000	9	22
9826892	153087	123	040002018.pet	宝宝-灵貂小宝·�	123	33000	20200	8	30
9826892	153087	123	040003018.pet	变异-灵貂小宝·�	97	0	19400	9	6
9827227	153087	129	040003026.pet	变异-黑熊	126	8000	23800	4	12
9827227	153087	129	040005041.pet	神兽-云中雷	122	11000	22900	9	6
9827227	153087	129	040003041.pet	神兽-云中雷	113	43000	21000	8	36
9827227	153087	129	040002026.pet	宝宝-黑熊	106	0	18400	3	8
9828270	146086	117	040005048.pet	变异-巧虎	114	11000	18700	8	14
9828417	153087	120	040002018.pet	宝宝-灵貂小宝·�	109	0	20700	4	6
9828417	153087	120	040003026.pet	变异-黑熊	120	23000	25000	5	10
9828580	146086	112	040003024.pet	变异-蝶妖	95	0	23300	4	18
9828580	146086	112	040003026.pet	变异-黑熊	109	2000	22700	5	16
9828651	146086	100	040002060.pet	变异-闪电虎	45	0	15100	3	6
9828651	146086	100	040005048.pet	变异-巧虎	78	4000	17500	4	6
9830152	153087	118	040002018.pet	宝宝-灵貂小宝·�	92	0	21400	5	6
9830152	153087	118	040002018.pet	宝宝-灵貂小宝·�	116	0	23900	10	6
9830212	153087	116	040003018.pet	变异-灵貂小宝·�	1	0	20300	6	6
9830212	153087	116	040003018.pet	变异-灵貂小宝·�	115	20000	23600	12	7
9830212	153087	116	040003018.pet	变异-灵貂小宝·�	69	0	22700	9	7
9830503	153087	128	040002018.pet	宝宝-灵貂小宝·�	127	23000	24200	10	6
9830503	153087	128	040003027.pet	神兽-屠媚	128	39000	25400	16	39
9830503	153087	128	040003027.pet	神兽-屠媚	128	20000	22600	12	6
9831198	146086	127	040002018.pet	宝宝-灵貂小宝·�	68	0	20400	3	6
9831198	146086	127	040003027.pet	神兽-屠媚	126	47000	22100	14	42
9831198	146086	127	040003026.pet	变异-黑熊	113	19000	21800	3	10
9831244	153087	131	040005027.pet	神兽-屠媚	1	8000	17100	9	11
9831244	153087	131	040003018.pet	变异-灵貂小宝·�	1	0	17600	6	6
9831244	153087	131	040002018.pet	宝宝-灵貂小宝·�	1	0	23400	4	6
9831244	153087	131	040003027.pet	神兽-屠媚	102	45000	25400	8	30
9831244	153087	131	040003027.pet	神兽-屠媚	131	27000	27600	6	29
9831932	146086	132	040003027.pet	神兽-屠媚	132	50000	22800	12	6
9831932	146086	132	040001022.pet	成年-剑灵	1	0	12000	4	6
9831932	146086	132	040001022.pet	成年-剑灵	1	0	11700	4	6
9831932	146086	132	040003027.pet	神兽-屠媚	132	50000	29000	12	48
9831932	146086	132	040005041.pet	神兽-云中雷	132	35000	28700	12	6
9831932	146086	132	040003021.pet	变异-夺命魔蝎	1	0	18700	4	6
9831934	153087	117	040002018.pet	宝宝-灵貂小宝·�	108	26000	19400	9	10
9831934	153087	117	040002018.pet	宝宝-灵貂小宝·�	105	8000	19900	9	10
9832267	153087	130	040003025.pet	变异-追夜犬	108	0	19600	9	6
9832267	153087	130	040005041.pet	神兽-云中雷	129	23000	20200	5	26
9832267	153087	130	040003041.pet	神兽-云中雷	129	30000	26500	4	30
9832267	153087	130	040003018.pet	变异-灵貂小宝·�	124	28000	22600	4	24
9833023	146086	105	040002060.pet	变异-闪电虎	70	0	15500	3	6
9833023	146086	105	040005048.pet	变异-巧虎	94	0	18300	4	6
9834091	146086	106	040002060.pet	变异-闪电虎	78	0	15600	2	6
9834091	146086	106	040002060.pet	变异-闪电虎	62	0	15200	3	6
9834333	146086	129	040001013.pet	成年-调皮鬼	1	0	13800	4	6
9834333	146086	129	040005027.pet	神兽-屠媚	129	24000	18500	16	33
9834333	146086	129	040003027.pet	神兽-屠媚	129	40000	27800	10	37
9834333	146086	129	040003063.pet	变异-雪狐	129	14000	22300	11	25
9835221	153087	128	040003018.pet	变异-灵貂小宝·�	110	1000	18300	9	7
9835221	153087	128	040003012.pet	变异-青鸟	126	9000	17200	12	6
9835221	153087	128	040003027.pet	神兽-屠媚	115	27000	25600	9	33
9838631	146086	126	040002013.pet	宝宝-调皮鬼	1	0	18400	4	6
9838631	146086	126	040002018.pet	宝宝-灵貂小宝·�	123	36000	19200	7	20
9838631	146086	126	040003026.pet	变异-黑熊	123	15000	22000	10	34
9838631	146086	126	040002026.pet	宝宝-黑熊	30	0	24800	9	6
9838664	146086	88	040002060.pet	变异-闪电虎	1	0	15700	2	6
9838664	146086	88	040002060.pet	变异-闪电虎	1	0	15000	3	6
9838664	146086	88	040002060.pet	变异-闪电虎	1	0	14100	3	6
9838664	146086	88	040005011.pet	新手-灵貂小宝	59	0	15900	3	6
9838664	146086	88	040005048.pet	变异-巧虎	83	2000	16300	4	6
9842273	153087	123	040002018.pet	宝宝-灵貂小宝·�	103	20000	17700	10	6
9842273	153087	123	040003018.pet	变异-灵貂小宝·�	1	0	19600	6	6
9842273	153087	123	040002018.pet	宝宝-灵貂小宝·�	1	0	23400	8	6
9842273	153087	123	040003018.pet	变异-灵貂小宝·�	1	20000	22000	6	18
9842273	153087	123	040003018.pet	变异-灵貂小宝·�	123	40000	27000	4	24
9844632	146086	129	040002026.pet	宝宝-黑熊	1	0	20900	3	6
9844632	146086	129	040002013.pet	宝宝-调皮鬼	1	0	17700	4	6
9844632	146086	129	040002013.pet	宝宝-调皮鬼	1	0	17600	4	6
9844632	146086	129	040003027.pet	神兽-屠媚	128	19000	23200	10	30
9844632	146086	129	040005027.pet	神兽-屠媚	129	40000	23500	10	30
9844632	146086	129	040005027.pet	神兽-屠媚	1	0	21000	4	6
9844632	146086	129	040003004.pet	神兽-魁麟	120	41000	25400	5	26
9844994	153087	130	040003063.pet	变异-雪狐	108	6000	22800	8	23
9844994	153087	130	040003027.pet	神兽-屠媚	127	11000	22900	6	23
9844994	153087	130	040003027.pet	神兽-屠媚	129	10000	22600	5	26
9844994	153087	130	040003037.pet	变异-兔朱迪	126	20000	25400	6	12
9846232	153087	127	040005048.pet	变异-巧虎	93	0	16700	2	6
9846232	153087	127	040003025.pet	变异-追夜犬	109	4000	23200	4	24
9846746	153087	123	040002018.pet	宝宝-灵貂小宝·�	1	0	19700	4	6
9846746	153087	123	040002018.pet	宝宝-灵貂小宝·�	104	0	18200	4	9
9846746	153087	123	040005048.pet	变异-巧虎	94	0	15800	9	7
9847614	146086	128	040005041.pet	神兽-云中雷	128	26000	21400	4	36
9847614	146086	128	040003026.pet	变异-黑熊	127	15000	21400	5	6
9847614	146086	128	040003026.pet	变异-黑熊	127	22000	20900	6	18
9848567	146086	132	040003032.pet	变异-大尾	1	0	18300	4	6
9848567	146086	132	040001013.pet	成年-调皮鬼	1	0	11500	4	6
9848567	146086	132	040003041.pet	神兽-云中雷	131	0	22500	10	6
9848567	146086	132	040003027.pet	神兽-屠媚	12	0	22900	10	6
9848567	146086	132	040003004.pet	神兽-魁麟	132	43000	23800	14	48
9848567	146086	132	040003027.pet	神兽-屠媚	132	40000	20000	10	24
9848750	146086	132	040005041.pet	神兽-云中雷	1	10000	23100	8	6
9848750	146086	132	040003014.pet	神兽-熊元帅	132	53000	24800	9	42
9848750	146086	132	040003041.pet	神兽-云中雷	132	40000	22100	12	24
9848920	153087	128	040002021.pet	宝宝-夺命魔蝎	128	19000	20700	6	18
9848920	153087	128	040003026.pet	变异-黑熊	126	0	18500	12	6
9848920	153087	128	040003041.pet	神兽-云中雷	128	40000	20900	12	36
9849060	146086	133	040005027.pet	神兽-屠媚	67	0	28000	4	6
9849060	146086	133	040003004.pet	神兽-魁麟	133	50000	24200	16	18
9849060	146086	133	040003046.pet	神兽-九尾狐	133	44000	26700	10	48
9849179	146086	126	040003018.pet	变异-灵貂小宝·�	125	13000	20800	11	12
9849179	146086	126	040003063.pet	变异-雪狐	120	0	28500	6	30
9849196	153087	122	040002018.pet	宝宝-灵貂小宝·�	111	0	20600	4	6
9849196	153087	122	040005048.pet	变异-巧虎	117	0	15800	7	6
9849219	146086	125	040002020.pet	宝宝-浣熊	1	0	15100	3	6
9849219	146086	125	040002020.pet	宝宝-浣熊	1	0	15300	3	6
9849219	146086	125	040002020.pet	宝宝-浣熊	1	0	15300	3	6
9849219	146086	125	040005027.pet	神兽-屠媚	110	17000	25500	6	42
9849219	146086	125	040003063.pet	变异-雪狐	124	10000	27000	6	6
9849288	146086	131	040003027.pet	神兽-屠媚	30	0	23800	4	6
9849288	146086	131	040003014.pet	神兽-熊元帅	131	35000	26000	11	18
9849288	146086	131	040003036.pet	神兽-无常	131	65000	24200	8	48
9849288	146086	131	040003041.pet	神兽-云中雷	131	0	24800	11	6
9849305	153087	111	040002060.pet	变异-闪电虎	66	0	16900	3	6
9849305	153087	111	040005048.pet	变异-巧虎	101	17000	16500	4	6
9849531	153087	101	040005011.pet	新手-灵貂小宝	58	0	15300	3	6
9849531	153087	101	040005048.pet	变异-巧虎	81	0	16700	5	6
9849532	153087	91	040005011.pet	新手-灵貂小宝	58	0	15200	3	6
9849532	153087	91	040005048.pet	变异-巧虎	78	0	18200	7	6
9849621	153087	132	040001013.pet	成年-调皮鬼	1	0	13700	3	6
9849621	153087	132	040001013.pet	成年-调皮鬼	1	0	12000	2	6
9849621	153087	132	040001013.pet	成年-调皮鬼	1	0	13400	3	6
9849621	153087	132	040005027.pet	神兽-屠媚	1	0	19700	4	6
9849621	153087	132	040003041.pet	神兽-云中雷	129	0	18500	7	10
9849621	153087	132	040003014.pet	神兽-熊元帅	132	41000	23300	14	42
9849621	153087	132	040003041.pet	神兽-云中雷	132	46000	26900	8	30
9849719	153087	94	040003012.pet	变异-青鸟	66	0	23000	4	6
9849719	153087	94	040002016.pet	宝宝-灵貂小宝·�	87	0	19000	8	6
9849719	153087	94	040005048.pet	变异-巧虎	79	0	17400	9	6
9849719	153087	94	040003016.pet	变异-灵貂小宝·�	88	2000	20300	3	6
9849719	153087	94	040003017.pet	变异-灵貂小宝·�	91	0	23100	10	12
9849719	153087	94	040002017.pet	宝宝-灵貂小宝·�	1	0	19800	8	6
9849777	153087	95	040005011.pet	新手-灵貂小宝	46	0	15200	3	6
9849777	153087	95	040002060.pet	变异-闪电虎	1	0	13600	3	6
9849777	153087	95	040002060.pet	变异-闪电虎	1	0	16400	3	6
9849777	153087	95	040005048.pet	变异-巧虎	34	0	17400	9	6
9849777	153087	95	040001020.pet	成年-浣熊	1	0	10800	3	6
9849789	153087	131	040003063.pet	变异-雪狐	129	26000	26200	4	23
9849789	153087	131	040003012.pet	变异-青鸟	1	20000	21700	11	11
9849789	153087	131	040005027.pet	神兽-屠媚	131	19000	21900	5	24
9849789	153087	131	040005027.pet	神兽-屠媚	131	41000	22600	16	36
9849818	146086	130	040005027.pet	神兽-屠媚	120	0	23200	9	8
9849818	146086	130	040003021.pet	变异-夺命魔蝎	1	0	21400	6	6
9849818	146086	130	040003027.pet	神兽-屠媚	130	23000	23200	14	30
9849818	146086	130	040003027.pet	神兽-屠媚	130	35000	22900	6	40
9849826	153087	130	040005027.pet	神兽-屠媚	103	21000	25200	9	19
9849826	153087	130	040003063.pet	变异-雪狐	127	24000	27000	10	24
9849826	153087	130	040003027.pet	神兽-屠媚	130	33000	23800	10	30
9849826	153087	130	040003021.pet	变异-夺命魔蝎	114	10000	28500	4	23
9849961	146086	105	040005011.pet	新手-灵貂小宝	44	0	15600	3	6
9849961	146086	105	040005048.pet	变异-巧虎	104	0	16900	4	6
